deal_id|company_id|deal_number|deal_date|deal_status|deal_size|last_updated
18667-45T|51201-73|1|01/01/2009|11||02/15/2017
18667-18T|51201-73|2|03/28/2010|11|1.09|02/15/2017
18667-27T|51201-73|3|10/21/2010|11|0.96|02/15/2017
36763-03T|51202-00|1|07/09/2008|11|4.14|02/15/2017
18684-82T|51202-00|3|06/09/2010|11|6.26|02/15/2017
18695-62T|51203-26|1|01/01/2010|11|0.24|02/15/2017
18695-17T|51203-26|2|10/20/2010|11|1.25|02/15/2017
18729-46T|51205-06|1|10/28/2010|11|29.0|02/15/2017
18000-55T|51206-05|3|10/27/2010|11|1.43|02/15/2017
19006-93T|51206-05|4|08/18/2011|11|10.57|02/15/2017
18302-14T|51206-14|1|10/27/2010|11|0.3|02/15/2017
18301-51T|51206-14|2|04/05/2011|11|3.59|02/15/2017
48940-03T|51207-04|4|04/22/2015|11|0.25|02/15/2017
18518-14T|51207-49|1|11/03/2009|11|0.0|02/15/2017
18517-96T|51207-49|2|11/06/2009|11|4.0|02/15/2017
18699-04T|51207-94|1|10/29/2010|11|1.1|02/15/2017
18943-21T|51207-94|2|08/16/2011|11|7.5|02/15/2017
30786-76T|51208-12|1|08/09/2007|11|0.18|02/15/2017
18902-62T|51208-12|2|01/29/2010|11|5.78|02/15/2017
18905-59T|51208-12|3|02/22/2010|11|2.0|02/15/2017
21404-80T|51208-21|1|06/09/2011|11|3.0|02/15/2017
18530-65T|51212-17|2|12/01/2007|11|2.0|02/15/2017
18228-70T|51213-16|1|11/26/2007|11|1.15|02/15/2017
18228-88T|51213-16|2|03/20/2008|11|2.69|02/15/2017
18228-97T|51213-16|3|05/18/2010|11|4.85|02/15/2017
18232-93T|51213-34|2|10/29/2010|11|1.83|02/15/2017
53364-52T|51213-34|3|06/30/2015|11|11.14|02/15/2017
19024-21T|51213-79|2|07/18/2007|11|9.6|02/15/2017
18237-34T|51215-14|1|11/01/2010|11|6.0|02/15/2017
18046-63T|51219-91|1|10/15/2008|11|88.0|02/15/2017
27695-80T|51220-45|10|08/04/2013|11|8.0|02/15/2017
20284-48T|51220-90|1|01/01/2007|11|3.0|02/15/2017
19422-28T|51220-99|1|11/14/2008|11|3.0|02/15/2017
17616-70T|51221-62|2|08/25/2010|11|14.0|02/15/2017
18213-04T|51222-16|1|02/25/2008|11|12.02|02/15/2017
17608-60T|51222-43|1|01/09/2007|11|1.71|02/15/2017
28457-11T|51222-43|2|11/21/2008|11|1.26|02/15/2017
18476-83T|51222-79|1|06/30/2009|11|1.7|02/15/2017
17600-59T|51223-33|1|04/24/2007|11|3.1|02/15/2017
17670-52T|51223-51|1|04/18/2007|11|8.5|02/15/2017
18187-12T|51223-96|2|05/02/2010|11|1.0|02/15/2017
18187-21T|51223-96|3|11/03/2010|11|1.6|02/15/2017
19270-99T|51224-14|2|01/01/2007|11||02/15/2017
17629-12T|51224-14|3|07/21/2008|11|0.43|02/15/2017
21675-70T|51224-14|4|10/01/2009|11|3.29|02/15/2017
18444-97T|51224-86|1|03/11/2009|11|0.14|02/15/2017
18445-06T|51224-86|2|05/28/2010|11|6.0|02/15/2017
18789-13T|51225-22|1|11/03/2010|11|11.5|02/15/2017
18237-70T|51225-40|2|11/03/2010|11|20.94|02/15/2017
19591-48T|51225-40|4|11/02/2011|11|10.02|02/15/2017
18197-83T|51226-03|1|01/14/2008|11|5.0|02/15/2017
18497-98T|51226-21|1|11/04/2010|11|0.75|02/15/2017
23925-43T|51226-21|5|09/28/2011|11|1.17|02/15/2017
65129-05T|51226-21|6|10/31/2012|11|1.2|02/15/2017
21204-73T|51226-21|7|01/16/2014|11|3.0|02/15/2017
49633-12T|51226-21|10|04/10/2015|11|2.0|02/15/2017
64763-29T|51226-21|11|01/12/2016|11|0.62|02/15/2017
17601-49T|51227-65|2|03/06/2007|11|4.49|02/15/2017
17601-94T|51227-83|1|10/01/2007|11|0.5|02/15/2017
17602-39T|51227-83|2|02/04/2010|11|9.5|02/15/2017
17643-70T|51228-28|3|04/17/2009|11|5.6899999999999995|02/15/2017
17619-31T|51228-37|1|12/23/2008|11|3.73|02/15/2017
17620-21T|51228-46|1|07/10/2008|11|2.5300000000000002|02/15/2017
17635-69T|51228-55|2|06/19/2007|11|3.65|02/15/2017
28291-69T|51228-64|4|09/03/2013|11|4.1|02/15/2017
17645-14T|51228-82|1|04/15/2007|11|1.22|02/15/2017
17622-01T|51229-36|1|05/02/2008|11|5.34|02/15/2017
17634-70T|51229-72|1|05/16/2008|11|0.25|02/15/2017
38499-31T|51229-72|2|06/01/2011|11|1.5|02/15/2017
17626-33T|51229-90|2|08/27/2009|11|2.1|02/15/2017
17635-06T|51229-99|3|02/23/2007|11|4.09|02/15/2017
17611-75T|51230-08|1|10/22/2009|11|2.96|02/15/2017
17602-66T|51230-17|2|08/27/2007|11|7.21|02/15/2017
17639-47T|51230-44|1|03/12/2008|11|4.7|02/15/2017
17650-99T|51230-62|1|06/01/2007|11|0.2|02/15/2017
17651-08T|51230-62|2|02/01/2008|11|1.34|02/15/2017
17638-48T|51230-71|1|07/01/2007|11|2.25|02/15/2017
17653-78T|51232-06|1|12/14/2007|11|3.12|02/15/2017
17614-99T|51232-87|2|01/01/2011|11|0.25|02/15/2017
18413-56T|51232-87|3|05/03/2015|11||02/15/2017
18230-05T|51233-14|1|11/03/2010|11|1.13|02/15/2017
17615-80T|51233-68|1|11/11/2008|11|2.3|02/15/2017
28486-54T|51234-13|5|04/15/2011|11|2.7|02/15/2017
29712-52T|51234-13|6|07/29/2013|11|2.0|02/15/2017
18532-00T|51234-49|1|12/20/2007|11|1.2|02/15/2017
18208-99T|51237-19|4|11/04/2010|11|7.5|02/15/2017
18397-45T|51237-37|1|06/03/2008|11|4.0|02/15/2017
25354-00T|51237-46|2|11/04/2010|11|2.1|02/15/2017
18394-75T|51238-36|1|05/01/2008|11|1.29|02/15/2017
18230-77T|51239-44|1|11/04/2010|11|3.5|02/15/2017
20787-31T|51239-53|1|11/03/2010|11|2.8|02/15/2017
37602-19T|51240-70|4|01/30/2007|11|3.79|02/15/2017
17628-31T|51240-88|2|01/07/2008|11|7.07|02/15/2017
17686-36T|51241-24|2|08/01/2007|11|4.01|02/15/2017
17624-89T|51241-33|5|09/06/2007|11|14.0|02/15/2017
19497-79T|51241-42|1|06/30/2008|11|1.33|02/15/2017
17637-67T|51241-60|1|02/02/2008|11|1.0|02/15/2017
17613-73T|51241-78|1|03/01/2007|11|1.65|02/15/2017
17610-76T|51241-87|1|10/29/2009|11|12.2|02/15/2017
30857-41T|51241-87|2|01/08/2014|11|1.98|02/15/2017
33876-01T|51241-87|3|04/02/2014|11|3.0|02/15/2017
17615-98T|51242-05|1|09/01/2007|11|6.3|02/15/2017
17646-13T|51242-14|1|05/18/2007|11||02/15/2017
17624-35T|51242-23|1|07/16/2007|11|1.1|02/15/2017
17640-01T|51242-41|2|08/08/2007|11|6.0|02/15/2017
39302-02T|51242-41|3|03/01/2008|11|2.0|02/15/2017
17627-41T|51242-50|1|12/05/2007|11|10.0|02/15/2017
17629-30T|51242-68|3|01/15/2009|11|10.0|02/15/2017
17623-54T|51242-86|1|12/01/2007|11|6.0|02/15/2017
17622-46T|51243-49|1|07/27/2007|11|1.05|02/15/2017
20692-81T|51243-85|1|02/23/2012|11|35.0|02/15/2017
17654-23T|51244-03|1|07/16/2007|11|1.04|02/15/2017
18867-16T|51244-66|3|01/14/2010|11|12.6|02/15/2017
18866-62T|51244-66|6|02/16/2012|11|6.0|02/15/2017
30088-09T|51244-66|8|12/19/2013|11|12.0|02/15/2017
17616-79T|51245-02|1|03/21/2007|11|0.25|02/15/2017
17620-30T|51245-11|1|04/02/2007|11|3.1|02/15/2017
17631-19T|51245-29|1|08/21/2008|11|1.5|02/15/2017
17611-12T|51246-01|1|02/12/2007|11|4.5|02/15/2017
18000-37T|51247-99|1|08/14/2009|11|1.6800000000000002|02/15/2017
18198-73T|51248-08|2|07/01/2012|11|2.2|02/15/2017
24059-26T|51248-80|2|11/01/2007|11|10.0|02/15/2017
24059-35T|51248-80|3|04/07/2008|11|2.57|02/15/2017
17618-14T|51248-98|1|06/17/2008|11|32.5|02/15/2017
70183-99T|51248-98|2|01/01/2010|11|10.5|02/15/2017
22470-67T|51248-98|3|01/27/2012|11|5.0|02/15/2017
18217-18T|51251-50|1|01/01/2009|11||02/15/2017
18217-09T|51251-50|3|11/09/2010|11|1.7|02/15/2017
19369-27T|51251-50|4|09/26/2011|11|5.0|02/15/2017
18588-25T|51251-68|1|11/03/2009|11|1.41|02/15/2017
18021-16T|51251-68|2|11/09/2010|11|4.01|02/15/2017
18205-75T|51251-95|1|03/13/2008|11|6.5|02/15/2017
18221-86T|51252-40|3|09/09/2009|11|3.5|02/15/2017
18485-92T|51252-58|1|12/12/2008|11|4.0|02/15/2017
18531-19T|51252-67|1|09/12/2008|11|10.68|02/15/2017
18531-28T|51252-67|2|11/09/2010|11|11.64|02/15/2017
19177-93T|51252-67|3|09/14/2011|11|9.0|02/15/2017
18498-16T|51252-76|1|11/09/2010|11|4.5|02/15/2017
20203-12T|51252-76|2|10/14/2011|11|1.5|02/15/2017
18662-95T|51252-85|1|07/25/2008|11|5.0|02/15/2017
18020-53T|51252-94|3|07/18/2007|11|7.54|02/15/2017
18651-70T|51253-03|1|01/31/2008|11|7.0|02/15/2017
18647-47T|51253-12|2|11/03/2010|11|0.8|02/15/2017
19415-17T|51255-46|1|02/20/2007|11|3.1|02/15/2017
21274-84T|51255-73|1|01/11/2007|11|4.73|02/15/2017
27913-78T|51255-73|5|08/13/2013|11|14.1|02/15/2017
19496-17T|51257-08|1|03/30/2008|11|1.2|02/15/2017
18212-14T|51257-80|1|04/12/2010|11|0.5|02/15/2017
18212-23T|51257-80|2|11/10/2010|11|2.7800000000000002|02/15/2017
71998-30T|51258-07|2|03/01/2009|11||02/15/2017
18664-39T|51258-07|3|12/30/2009|11|3.67|02/15/2017
18184-33T|51258-16|1|11/13/2007|11|1.1|02/15/2017
18491-68T|51258-25|1|11/15/2010|11|1.43|02/15/2017
21398-59T|51258-34|2|12/19/2007|11|18.0|02/15/2017
17629-48T|51258-52|2|02/27/2013|11|9.14|02/15/2017
18045-82T|51258-88|1|01/22/2008|11|3.56|02/15/2017
18420-76T|51259-78|1|09/16/2008|11|3.9|02/15/2017
18235-00T|51260-86|2|11/11/2010|11|1.7|02/15/2017
44895-70T|51261-04|1|08/01/2008|11||02/15/2017
30151-72T|51261-04|2|03/04/2010|11|4.3|02/15/2017
17897-59T|51261-22|2|02/11/2008|11|10.03|02/15/2017
18428-14T|51261-58|1|08/26/2008|11|0.01|02/15/2017
29320-57T|51261-58|2|08/26/2008|11|8.0|02/15/2017
29320-93T|51261-58|3|08/26/2008|11|0.4|02/15/2017
29321-11T|51261-58|4|08/26/2008|11|1.6800000000000002|02/15/2017
18331-84T|51261-67|2|04/01/2009|11|0.62|02/15/2017
18331-93T|51261-67|3|11/10/2010|11|7.2|02/15/2017
18227-17T|51261-94|4|11/10/2010|11|3.2|02/15/2017
20221-93T|51262-03|1|02/03/2010|11||02/15/2017
18784-90T|51262-03|2|11/10/2010|11|5.0|02/15/2017
27922-87T|51262-03|4|08/14/2013|11|2.5|02/15/2017
21446-56T|51265-90|1|10/02/2007|11|0.75|02/15/2017
18660-07T|51265-90|2|09/23/2008|11|2.08|02/15/2017
18498-07T|51269-32|2|11/12/2010|11|1.6400000000000001|02/15/2017
20333-62T|51269-32|3|01/18/2012|11|2.71|02/15/2017
18474-31T|51269-59|1|11/10/2010|11|2.0|02/15/2017
18209-62T|51269-68|1|04/12/2010|11|0.38|02/15/2017
18209-71T|51269-68|2|11/10/2010|11|1.35|02/15/2017
18227-80T|51269-77|1|11/12/2010|11|2.2|02/15/2017
18139-24T|51269-86|1|05/13/2010|11|0.5|02/15/2017
18139-33T|51269-86|2|11/09/2010|11|0.8|02/15/2017
18663-22T|51269-95|2|10/19/2007|11|0.78|02/15/2017
18652-42T|51270-13|1|11/11/2010|11|2.0|02/15/2017
18098-92T|51270-22|2|05/23/2007|11|12.1|02/15/2017
18197-20T|51270-40|2|01/25/2010|11|10.0|02/15/2017
30333-88T|51271-03|5|09/20/2009|11|18.0|02/15/2017
30334-24T|51271-03|6|11/19/2010|11|8.83|02/15/2017
18540-46T|51271-30|1|01/01/2008|11|1.0|02/15/2017
18289-36T|51273-46|2|02/01/2007|11|9.8|02/15/2017
18289-54T|51273-46|4|04/04/2011|11|3.0|02/15/2017
18538-21T|51273-55|1|07/13/2007|11|13.3|02/15/2017
18538-39T|51273-55|2|02/22/2010|11|3.38|02/15/2017
18536-05T|51273-82|2|08/25/2011|11|1.3|02/15/2017
18205-30T|51274-09|1|11/16/2010|11|16.0|02/15/2017
18788-50T|51274-27|1|05/22/2009|11|3.0|02/15/2017
18849-97T|51276-52|2|07/29/2011|11|2.3|02/15/2017
18548-47T|51276-97|1|06/03/2010|11|1.3|02/15/2017
18202-06T|51277-15|1|03/16/2007|11|5.49|02/15/2017
18225-82T|51277-24|1|11/25/2009|11|3.04|02/15/2017
18498-52T|51277-60|1|11/11/2010|11|3.13|02/15/2017
24596-92T|51281-02|1|02/22/2013|11|3.0|02/15/2017
18230-95T|51281-02|2|09/23/2009|11|8.05|02/15/2017
31916-53T|51283-54|1|01/01/2010|11||02/15/2017
18476-56T|51283-54|2|11/16/2010|11|1.2|02/15/2017
25360-30T|51283-54|4|04/10/2013|11|33.69|02/15/2017
18411-31T|51283-72|1|09/30/2008|11|2.7|02/15/2017
17929-18T|51285-61|2|06/09/2008|11|9.6|02/15/2017
18389-26T|51289-12|2|01/29/2009|11|7.5|02/15/2017
18777-88T|51289-21|1|04/01/2010|11|15.0|02/15/2017
33881-86T|51289-39|2|03/14/2008|11|0.48|02/15/2017
18003-25T|51289-39|5|05/26/2009|11|4.8|02/15/2017
18004-33T|51289-48|1|04/11/2008|11|1.1|02/15/2017
18004-42T|51289-48|2|10/29/2008|11|3.5|02/15/2017
18485-65T|51289-75|1|11/18/2010|11|2.0|02/15/2017
23205-70T|51289-75|2|12/13/2012|11|7.38|02/15/2017
18473-41T|51292-90|1|11/19/2010|11|0.4|02/15/2017
23224-15T|51292-99|3|11/01/2007|11|20.0|02/15/2017
17680-96T|51293-98|2|11/22/2010|11|11.5|02/15/2017
19658-62T|51293-98|3|11/09/2011|11|9.5|02/15/2017
18333-55T|51298-48|1|11/17/2010|11|2.6|02/15/2017
26255-89T|51298-48|2|05/16/2013|11|7.26|02/15/2017
18187-57T|51300-01|1|08/30/2010|11|0.25|02/15/2017
18187-66T|51300-01|2|11/17/2010|11|2.4699999999999998|02/15/2017
21575-35T|51300-28|1|08/22/2008|11|7.0|02/15/2017
18539-83T|51300-28|2|09/25/2009|11|5.73|02/15/2017
18540-19T|51300-28|3|11/22/2010|11|4.0|02/15/2017
18474-40T|51300-37|1|02/19/2008|11|22.19|02/15/2017
18422-20T|51300-55|1|03/01/2010|11|0.75|02/15/2017
18422-29T|51300-55|2|11/22/2010|11|5.0|02/15/2017
18475-75T|51300-82|1|06/01/2008|11||02/15/2017
20236-87T|51301-72|1|03/20/2010|11|1.52|02/15/2017
18199-99T|51301-72|2|10/11/2010|11|1.6|02/15/2017
18188-92T|51302-08|1|11/23/2010|11|4.0|02/15/2017
18423-64T|51303-07|1|03/04/2009|11|0.66|02/15/2017
18206-92T|51303-61|1|11/15/2010|11|2.1|02/15/2017
18740-26T|51303-79|2|12/19/2008|11|1.5|02/15/2017
17686-81T|51303-97|1|03/01/2007|11||02/15/2017
32981-41T|51303-97|2|05/25/2007|11|5.0|02/15/2017
18220-60T|51304-24|1|11/22/2010|11|0.5|02/15/2017
18497-89T|51304-33|2|06/28/2010|11|3.69|02/15/2017
21020-77T|51304-42|1|12/03/2008|11|1.0|02/15/2017
21020-86T|51304-42|2|12/04/2008|11|1.2|02/15/2017
17690-77T|51308-02|1|06/14/2007|11|25.0|02/15/2017
18416-62T|51308-20|1|03/05/2007|11|12.7|02/15/2017
18416-44T|51308-20|2|04/22/2008|11|13.0|02/15/2017
29079-82T|51308-20|3|08/25/2008|11|3.0|02/15/2017
29079-91T|51308-20|4|01/27/2009|11|1.55|02/15/2017
18416-80T|51308-20|5|07/20/2009|11|3.5|02/15/2017
18416-53T|51308-20|6|11/17/2010|11|4.47|02/15/2017
29080-36T|51308-20|7|01/05/2012|11|1.5|02/15/2017
30105-01T|51308-20|8|11/30/2012|11|10.0|02/15/2017
18361-81T|51308-74|1|11/23/2010|11|0.55|02/15/2017
17801-29T|51312-52|1|01/29/2007|11|4.0|02/15/2017
17744-77T|51312-70|1|03/02/2009|11|1.6|02/15/2017
17744-68T|51312-70|2|07/14/2010|11|5.13|02/15/2017
17811-46T|51313-24|1|09/21/2007|11|33.97|02/15/2017
17811-55T|51313-24|2|02/01/2009|11|3.76|02/15/2017
17836-57T|51314-14|1|03/01/2010|11||02/15/2017
17722-18T|51314-32|2|12/17/2007|11|1.4|02/15/2017
17722-27T|51314-32|3|06/15/2009|11|7.0|02/15/2017
18049-69T|51315-76|2|02/03/2011|11|11.38|02/15/2017
17704-27T|51315-94|1|05/01/2007|11|16.1|02/15/2017
17704-36T|51315-94|2|11/24/2009|11|14.05|02/15/2017
17704-63T|51316-03|1|05/13/2008|11|1.09|02/15/2017
17704-72T|51316-03|2|11/09/2009|11|5.07|02/15/2017
17707-51T|51316-30|1|04/30/2007|11|11.0|02/15/2017
17798-86T|51316-66|2|06/30/2008|11|26.09|02/15/2017
17754-22T|51316-75|2|05/24/2007|11|6.0|02/15/2017
18232-21T|51317-02|1|01/01/2010|11|2.39|02/15/2017
18232-30T|51317-02|2|11/24/2010|11|2.01|02/15/2017
17707-78T|51317-29|1|03/20/2007|11|18.86|02/15/2017
18217-45T|51318-10|1|11/29/2010|11|4.37|02/15/2017
18367-57T|51318-82|1|08/16/2010|11|0.5|02/15/2017
24110-38T|51321-43|1|05/15/2009|11|10.09|02/15/2017
28661-23T|51321-43|2|06/25/2009|11|146.3|02/15/2017
24110-47T|51321-43|3|11/09/2009|11|15.13|02/15/2017
18416-98T|51322-69|1|06/01/2010|11|2.5300000000000002|02/15/2017
25107-22T|51323-23|1|04/09/2007|11|1.0|02/15/2017
20177-65T|51323-23|2|10/16/2009|11|15.0|02/15/2017
18204-67T|51324-94|1|03/06/2009|11|3.59|02/15/2017
17721-55T|51325-75|2|03/31/2008|11|3.0|02/15/2017
32053-96T|51325-75|3|03/12/2009|11|2.15|02/15/2017
18298-72T|51325-93|1|11/24/2010|11|5.04|02/15/2017
18247-15T|51326-11|2|05/19/2010|11|1.5|02/15/2017
17803-99T|51326-20|2|08/20/2007|11|1.55|02/15/2017
21741-58T|51326-38|1|08/21/2008|11|5.0|02/15/2017
18229-51T|51326-38|2|08/21/2009|11|7.1|02/15/2017
18216-01T|51326-47|1|11/30/2009|11|0.4|02/15/2017
18216-10T|51326-47|2|12/01/2010|11|1.11|02/15/2017
17710-93T|51326-56|4|10/27/2010|11|38.98|02/15/2017
17704-18T|51327-19|2|07/01/2009|11|5.0|02/15/2017
18421-84T|51328-18|1|11/30/2010|11|3.33|02/15/2017
17735-95T|51328-63|1|03/27/2007|11|0.7|02/15/2017
32804-38T|51328-90|2|01/01/2011|11||02/15/2017
17709-49T|51331-33|1|01/11/2008|11|3.5|02/15/2017
17822-35T|51331-69|1|06/01/2010|11|6.03|02/15/2017
17880-31T|51332-86|2|12/01/2010|11|2.4|02/15/2017
21597-85T|51332-86|3|05/22/2012|11|2.0|02/15/2017
24870-34T|51332-95|1|09/05/2008|11|1.0|02/15/2017
17935-39T|51333-31|1|11/24/2010|11|19.38|02/15/2017
17708-77T|51335-56|1|06/01/2009|11|0.98|02/15/2017
17709-22T|51335-56|2|09/04/2009|11|2.5|02/15/2017
17712-01T|51336-19|3|04/10/2008|11|7.4|02/15/2017
23830-93T|51336-28|1|12/18/2008|11|1.75|02/15/2017
17925-94T|51339-43|1|07/20/2007|11|6.32|02/15/2017
18829-99T|51339-79|1|12/01/2010|11|9.0|02/15/2017
17753-68T|51340-69|1|01/01/2009|11|10.0|02/15/2017
17725-51T|51340-96|2|11/12/2008|11|8.0|02/15/2017
17727-49T|51341-05|2|02/10/2010|11|5.0|02/15/2017
17863-66T|51343-03|1|10/11/2010|11|5.75|02/15/2017
18786-25T|51343-21|1|11/30/2009|11|0.75|02/15/2017
17878-69T|51343-21|2|12/01/2010|11|2.0|02/15/2017
18786-34T|51343-21|3|07/19/2011|11|4.0|02/15/2017
27327-07T|51343-57|4|07/18/2013|11|5.36|02/15/2017
28201-60T|51344-92|2|05/31/2007|11|2.14|02/15/2017
17897-23T|51345-19|1|09/30/2009|11|0.5|02/15/2017
17897-32T|51345-19|2|11/19/2010|11|1.5|02/15/2017
17744-14T|51345-55|1|06/30/2008|11|5.28|02/15/2017
17715-43T|51345-64|1|04/07/2010|11|15.0|02/15/2017
17879-14T|51346-81|1|11/22/2010|11|3.0|02/15/2017
25241-14T|51348-43|1|03/25/2013|11|1.1|02/15/2017
17717-77T|51348-88|3|05/04/2009|11|26.45|02/15/2017
17731-90T|51349-06|5|12/16/2009|11|25.0|02/15/2017
18942-76T|51349-06|6|08/05/2011|11|10.1|02/15/2017
21684-52T|51349-06|7|09/19/2012|11|47.0|02/15/2017
33772-87T|51349-24|2|02/26/2010|11|3.15|02/15/2017
17716-69T|51349-24|3|03/31/2011|11|4.8|02/15/2017
19173-52T|51349-78|5|03/19/2008|11|9.6|02/15/2017
17716-96T|51349-87|2|02/26/2008|11|15.0|02/15/2017
17732-62T|51349-96|1|04/26/2007|11|0.3|02/15/2017
17753-14T|51350-05|1|08/08/2008|11|4.75|02/15/2017
17801-47T|51350-77|1|03/28/2007|11|3.8|02/15/2017
17801-74T|51350-77|2|03/18/2009|11|2.0|02/15/2017
17879-50T|51351-85|1|07/21/2008|11|1.5|02/15/2017
24888-07T|51352-21|1|12/03/2009|11|28.5|02/15/2017
17730-10T|51353-11|1|01/28/2008|11|8.1|02/15/2017
33857-65T|51353-20|4|05/13/2014|11|8.39|02/15/2017
17734-60T|51353-29|1|12/17/2007|11|6.5|02/15/2017
17734-69T|51353-29|2|06/29/2009|11|11.0|02/15/2017
17729-29T|51353-56|5|10/25/2007|11|14.66|02/15/2017
18195-40T|51358-51|2|08/28/2007|11|4.4|02/15/2017
17883-73T|51358-69|1|12/11/2008|11|0.89|02/15/2017
17883-46T|51358-69|2|11/24/2009|11|4.02|02/15/2017
49134-16T|51358-87|1|01/01/2007|11|0.5|02/15/2017
49134-61T|51358-87|2|01/01/2008|11|0.5|02/15/2017
17882-29T|51359-68|1|09/24/2009|11|30.05|02/15/2017
17924-95T|51360-49|1|06/02/2008|11|0.6|02/15/2017
17924-77T|51360-49|2|12/06/2010|11|5.1|02/15/2017
17726-77T|51360-67|2|06/27/2007|11|4.0|02/15/2017
17939-71T|51361-30|2|12/06/2010|11|3.24|02/15/2017
35017-93T|51361-48|1|12/31/2008|11|0.35|02/15/2017
18804-79T|51361-48|2|10/30/2009|11|2.3|02/15/2017
17928-64T|51361-57|2|06/30/2010|11|0.61|02/15/2017
24670-00T|51361-66|3|09/15/2010|11|1.25|02/15/2017
51103-00T|51361-66|8|06/01/2015|11|2.02|02/15/2017
17913-52T|51361-75|1|12/18/2013|11|3.34|02/15/2017
17918-74T|51361-84|1|08/30/2010|11|2.0|02/15/2017
17904-70T|51363-73|2|01/19/2010|11|2.0|02/15/2017
24595-48T|51364-00|1|10/30/2007|11|1.22|02/15/2017
17881-21T|51364-00|2|04/22/2008|11|6.0|02/15/2017
17878-87T|51364-54|1|12/06/2010|11|3.5|02/15/2017
17724-70T|51364-72|1|12/01/2007|11|1.0|02/15/2017
26745-13T|51364-72|2|01/31/2008|11|0.7|02/15/2017
17887-42T|51365-35|1|09/23/2008|11|6.08|02/15/2017
19086-40T|51366-52|1|10/01/2007|11|1.0|02/15/2017
17909-83T|51366-70|1|02/22/2007|11|1.5|02/15/2017
18610-30T|51366-79|2|06/02/2011|11|5.0|02/15/2017
17882-83T|51367-15|1|12/03/2010|11|1.16|02/15/2017
21939-49T|51367-15|2|04/01/2012|11|4.5|02/15/2017
17918-02T|51367-24|1|06/18/2008|11|0.5|02/15/2017
17918-11T|51367-24|2|05/06/2009|11|1.55|02/15/2017
31749-94T|51369-13|1|02/03/2010|11|1.0|02/15/2017
17879-23T|51369-13|2|12/15/2010|11|27.28|02/15/2017
17938-72T|51369-49|3|10/21/2008|11|0.37|02/15/2017
63078-76T|51369-67|1|09/01/2007|11|53.0|02/15/2017
63078-85T|51369-67|2|08/01/2008|11|30.0|02/15/2017
17921-17T|51369-67|3|06/15/2009|11|30.0|02/15/2017
17942-23T|51369-76|1|01/09/2011|11|1.01|02/15/2017
70894-81T|51369-85|1|03/13/2014|11|3.0|02/15/2017
17919-46T|51370-12|2|11/11/2009|11|3.7800000000000002|02/15/2017
17919-73T|51370-12|3|12/08/2010|11|4.0|02/15/2017
17889-67T|51370-48|2|05/09/2008|11|3.0|02/15/2017
17888-95T|51372-82|4|01/05/2011|11|21.09|02/15/2017
32937-22T|51372-82|5|03/14/2012|11|5.54|02/15/2017
32937-31T|51372-82|6|04/08/2014|11|1.6800000000000002|02/15/2017
32663-08T|51372-91|2|02/27/2007|11|1.72|02/15/2017
19101-70T|51373-00|1|03/01/2008|11|3.32|02/15/2017
17902-81T|51374-98|1|12/08/2010|11|1.5|02/15/2017
21967-75T|51374-98|2|07/26/2012|11|1.0|02/15/2017
28933-93T|51374-98|3|05/22/2013|11|2.87|02/15/2017
47956-87T|51374-98|4|04/01/2015|11|6.15|02/15/2017
17912-35T|51375-34|1|09/25/2008|11|3.0|02/15/2017
21192-58T|51376-06|1|09/25/2009|11|14.0|02/15/2017
17983-81T|51376-51|7|12/03/2010|11|20.0|02/15/2017
19091-80T|51376-78|1|02/27/2007|11|6.5|02/15/2017
19091-98T|51376-78|3|10/27/2008|11|2.2|02/15/2017
17905-15T|51376-87|3|10/29/2009|11|2.3|02/15/2017
17907-85T|51377-05|2|09/15/2009|11|7.06|02/15/2017
17899-66T|51377-59|1|01/01/2008|11||02/15/2017
36208-90T|51377-59|2|12/08/2010|11|2.0|02/15/2017
29192-95T|51377-59|5|10/15/2013|11|5.0|02/15/2017
71517-07T|51377-59|7|06/13/2016|11|3.7|02/15/2017
21165-13T|51384-52|1|10/20/2008|11|5.0|02/15/2017
17891-02T|51385-96|1|08/27/2009|11|11.8|02/15/2017
18477-28T|51386-50|1|06/02/2009|11|7.95|02/15/2017
21739-06T|51386-59|1|09/24/2008|11|1.53|02/15/2017
17905-69T|51386-59|2|12/15/2008|11|10.7|02/15/2017
17947-90T|51389-56|1|03/11/2008|11|6.63|02/15/2017
18941-86T|51390-37|3|06/13/2007|11|8.0|02/15/2017
22395-79T|51390-37|5|03/11/2009|11|3.5|02/15/2017
17909-56T|51390-64|1|04/04/2008|11|5.0|02/15/2017
36731-17T|51390-64|5|08/19/2014|11|3.5|02/15/2017
17880-49T|51390-91|1|12/10/2010|11|4.27|02/15/2017
17903-98T|51391-00|1|11/01/2009|11|8.12|02/15/2017
17904-07T|51391-00|3|05/18/2011|11|5.79|02/15/2017
18965-08T|51391-00|4|10/29/2011|11|3.59|02/15/2017
27723-79T|51391-00|5|01/23/2013|11|6.59|02/15/2017
28599-49T|51391-00|6|09/10/2013|11|5.91|02/15/2017
21506-32T|51391-09|1|06/30/2010|11|0.83|02/15/2017
21506-41T|51391-09|2|12/13/2010|11|1.75|02/15/2017
18861-58T|51391-09|3|08/11/2011|11|7.68|02/15/2017
17882-20T|51391-18|1|12/14/2010|11|1.0|02/15/2017
17943-49T|51391-27|1|04/21/2008|11|0.5|02/15/2017
